"typeID";"groupID";"typeName";"description";"graphicID";"radius";"mass";"volume";"capacity";"portionSize";"raceID";"basePrice";"published";"marketGroupID";"chanceOfDuplicating"
"245";"86";"Gamma S";"Modulates the beam of a laser weapon into the gamma frequencies. Greatly reduced range. Greatly increased thermal damage.";"1139";"1";"1";"1";"0";"1";"";"3500";"True";"102";"7.0000000000000007E-2"
"246";"86";"Multifrequency S";"Randomly cycles the laser through the entire spectrum. Vastly reduced range. Vastly increased thermal damage.";"1131";"1";"1";"1";"0";"1";"";"4000";"True";"102";"7.0000000000000007E-2"
"247";"86";"Radio M";"Modulates the beam of a laser weapon into the radio frequencies. Greatly improved range.";"1145";"1";"1";"1";"0";"1";"";"30000";"True";"103";"7.0000000000000007E-2"
"248";"86";"Microwave M";"Modulates the beam of a laser weapon into the microwave frequencies. Improved range. ";"1143";"1";"1";"1";"0";"1";"";"20000";"True";"103";"7.0000000000000007E-2"
"249";"86";"Infrared M";"Modulates the beam of a laser weapon into the infrared frequencies. Slightly improved range.";"1144";"1";"1";"1";"0";"1";"";"10000";"True";"103";"7.0000000000000007E-2"
"250";"86";"Standard M";"Modulates the beam of a laser weapon into the visible light spectrum";"1142";"1";"1";"1";"0";"1";"";"12256";"True";"103";"7.0000000000000007E-2"
"251";"86";"Ultraviolet M";"Modulates the beam of a laser weapon into the ultraviolet frequencies. Slightly reduced range. Slightly increased damage.";"1141";"1";"1";"1";"0";"1";"";"15000";"True";"103";"7.0000000000000007E-2"
"252";"86";"Xray M";"Modulates the beam of a laser weapon into the xray frequencies. Reduced range. Increased damage.";"1140";"1";"1";"1";"0";"1";"";"25000";"True";"103";"7.0000000000000007E-2"
"253";"86";"Gamma M";"Modulates the beam of a laser weapon into the gamma frequencies. Greatly reduced range. Greatly increased damage.";"1139";"1";"1";"1";"0";"1";"";"35000";"True";"103";"7.0000000000000007E-2"
"254";"86";"Multifrequency M";"Randomly cycles the laser through the entire spectrum. Vastly reduced range. Vastly increased damage.";"1131";"1";"1";"1";"0";"1";"";"40000";"True";"103";"7.0000000000000007E-2"
"255";"86";"Radio L";"Modulates the beam of a laser weapon into the radio frequencies. Greatly improved range.";"1145";"1";"1";"1";"0";"1";"";"300000";"True";"105";"7.0000000000000007E-2"
"256";"86";"Microwave L";"Modulates the beam of a laser weapon into the microwave frequencies. Improved range. ";"1143";"1";"1";"1";"0";"1";"";"200000";"True";"105";"7.0000000000000007E-2"
"257";"86";"Infrared L";"Modulates the beam of a laser weapon into the infrared frequencies. Slightly improved range.";"1144";"1";"1";"1";"0";"1";"";"100000";"True";"105";"7.0000000000000007E-2"
"258";"86";"Standard L";"Modulates the beam of a laser weapon into the visible light spectrum. ";"1142";"1";"1";"1";"0";"1";"";"124728";"True";"105";"7.0000000000000007E-2"
"259";"86";"Ultraviolet L";"Modulates the beam of a laser weapon into the ultraviolet frequencies. Slightly reduced range. Slightly increased damage.";"1141";"1";"1";"1";"0";"1";"";"150000";"True";"105";"7.0000000000000007E-2"
"260";"86";"Xray L";"Modulates the beam of a laser weapon into the xray frequencies. Reduced range. Increased damage.";"1140";"1";"1";"1";"0";"1";"";"250000";"True";"105";"7.0000000000000007E-2"
"261";"86";"Gamma L";"Modulates the beam of a laser weapon into the gamma frequencies. Greatly reduced range. Greatly increased damage.";"1139";"1";"1";"1";"0";"1";"";"350000";"True";"105";"7.0000000000000007E-2"
"262";"86";"Multifrequency L";"Randomly cycles the laser through the entire spectrum. Vastly reduced range. Vastly increased damage.";"1131";"1";"1";"1";"0";"1";"";"400000";"True";"105";"7.0000000000000007E-2"
"263";"87";"Cap Booster 25";"Provides a quick injection of power into your capacitor. Good for tight situations!";"1033";"0";"2.5";"1";"100";"10";"";"1000";"True";"139";"7.0000000000000007E-2"
"264";"87";"Cap Booster 50";"Provides a quick injection of power into your capacitor. Good for tight situations!";"1033";"0";"5";"2";"100";"10";"";"2500";"True";"139";"7.0000000000000007E-2"
"265";"88";"Defender I";"Defensive missile used to destroy incoming missiles.";"192";"25";"10";"1.4999999999999999E-2";"0";"100";"";"500";"True";"116";"7.0000000000000007E-2"
"266";"387";"Thorn Rocket";"A small rocket with a piercing warhead.";"1350";"300";"100";"5.0000000000000001E-3";"0";"100";"";"240";"True";"922";"7.0000000000000007E-2"
"267";"89";"Juggernaut Torpedo";"An ultra-heavy piercing missile. Slow and dumb but its sheer damage potential is simply staggering.";"1346";"300";"1500";"0.10000000000000001";"0";"100";"";"30000";"True";"923";"7.0000000000000007E-2"
"268";"90";"Bomb";"";"0";"500";"10";"10";"0";"2";"";"0";"False";"";"7.0000000000000007E-2"
"269";"394";"Seeker F.O.F. Light Missile I";"An Amarr light missile with an EMP warhead and automatic guidance system.";"1336";"300";"700";"1.4999999999999999E-2";"0";"100";"4";"750";"True";"914";"7.0000000000000007E-2"
"270";"92";"Python Mine";"Standard mine with nuclear payload.";"1007";"300";"1";"0.14999999999999999";"0";"10";"";"1364";"False";"";"7.0000000000000007E-2"
"377";"38";"Small Shield Extender I";"Increases the maximum strength of the shield.";"1044";"0";"0";"5";"0";"1";"";"4992";"True";"605";"7.0000000000000007E-2"
"380";"38";"Small Shield Extender II";"Increases the maximum strength of the shield.";"1044";"0";"0";"5";"0";"1";"";"38076";"True";"605";"5.9999999999999998E-2"
"393";"39";"Shield Recharger I";"Improves the recharge rate of the shield.";"83";"1000";"0";"5";"1";"1";"";"8736";"True";"126";"7.0000000000000007E-2"
"394";"39";"Shield Recharger II";"Improves the recharge rate of the shield.";"83";"1000";"0";"5";"1";"1";"";"43258";"True";"126";"5.9999999999999998E-2"
"399";"40";"Small Shield Booster I";"Expends energy to provide a quick boost in shield strength.";"84";"500";"0";"5";"0";"1";"";"9116";"True";"609";"7.0000000000000007E-2"
"400";"40";"Small Shield Booster II";"Expends energy to provide a quick boost in shield strength.";"84";"500";"0";"5";"0";"1";"";"44330";"True";"609";"5.9999999999999998E-2"
"405";"41";"Micro Shield Transporter I";"Transfers shield power over to the target ship, aiding in its defense.";"86";"0";"0";"2.5";"0";"1";"";"1998";"True";"604";"7.0000000000000007E-2"
"406";"41";"Micro Shield Transporter II";"Transfers shield power over to the target ship, aiding in its defense.";"86";"0";"0";"2.5";"0";"1";"";"35736";"True";"604";"5.9999999999999998E-2"
"421";"43";"Basic Capacitor Recharger";"Increases the capacitor recharge rate.";"1032";"0";"1";"5";"0";"1";"";"9500";"True";"665";"7.0000000000000007E-2"
"434";"46";"1MN MicroWarpdrive I";"Massive boost to speed for a very short time. The thrust that boosts the ship, and the corresponding maximum velocity bonus, are limited by the mass of the ship that uses this module. The sheer amount of energy needed to power this system means that it must use part of the capacitor output and the shield just to maintain the integrity of its warp containment field.

Penalty: Max capacitor reduced.

Note: Frigate class module";"96";"0";"0";"10";"0";"1";"";"31604";"True";"131";"7.0000000000000007E-2"
"438";"46";"1MN Afterburner II";"Gives a boost to the maximum velocity of the ship when activated. The thrust that boosts the ship, and the corresponding maximum velocity bonus, are limited by the mass of the ship that uses this module.

Note: Frigate class module";"96";"0";"0";"5";"0";"1";"";"40566";"True";"542";"5.9999999999999998E-2"
"439";"46";"1MN Afterburner I";"Gives a boost to the maximum velocity of the ship when activated. The thrust that boosts the ship, and the corresponding maximum velocity bonus, are limited by the mass of the ship that uses this module.

Note: Frigate class module";"96";"0";"0";"5";"0";"1";"";"6450";"True";"542";"7.0000000000000007E-2"
"440";"46";"1MN MicroWarpdrive II";"Massive boost to speed for a very short time. The thrust that boosts the ship, and the corresponding maximum velocity bonus, are limited by the mass of the ship that uses this module. The sheer amount of energy needed to power this system means that it must use part of the capacitor output and the shield just to maintain the integrity of its warp containment field. 

Penalty: Max capacitor reduced.

Note: Frigate class module";"96";"0";"0";"10";"0";"1";"";"396228";"True";"131";"5.9999999999999998E-2"
"442";"47";"Cargo Scanner I";"Scans the cargo hold of another ship.";"106";"0";"0";"5";"0";"1";"";"1500";"True";"711";"7.0000000000000007E-2"
"443";"48";"Ship Scanner I";"Scans the target ship and provides a tactical analysis of its capabilities. The further it goes beyond scan range, the more inaccurate its results will be.";"107";"0";"0";"5";"0";"1";"";"1984";"True";"713";"7.0000000000000007E-2"
"444";"49";"Survey Scanner I";"Scans the ore make-up of an asteroid.";"2732";"0";"0";"5";"0";"1";"";"2000";"True";"714";"7.0000000000000007E-2"
"447";"52";"Warp Scrambler I";"Disrupts the target ship's navigation computer which prevents it from warping or using a microwarpdrive.";"3433";"0";"0";"5";"0";"1";"";"39424";"True";"682";"7.0000000000000007E-2"
"448";"52";"Warp Scrambler II";"Disrupts the target ship's navigation computer which prevents it from warping or using a microwarpdrive.";"3433";"0";"0";"5";"0";"1";"";"217172";"True";"682";"5.9999999999999998E-2"
"450";"53";"Gatling Pulse Laser I";"Rapid fire multi-barreled energy weapon that delivers a steady stream of damage. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"350";"0";"1";"5";"1";"1";"";"2000";"True";"570";"7.0000000000000007E-2"
"451";"53";"Dual Light Pulse Laser I";"This light pulse laser uses two separate laser focusing systems to reduce the cool down period between shots. Good skirmish weapon. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"351";"0";"1";"5";"1";"1";"";"6000";"True";"570";"7.0000000000000007E-2"
"452";"53";"Dual Light Beam Laser I";"This light beam laser uses two separate laser focusing systems to reduce the cool down period between shots. Good short to medium range weapon. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"352";"0";"1";"5";"1";"1";"";"9000";"True";"567";"7.0000000000000007E-2"
"453";"53";"Medium Pulse Laser I";"A high-powered pulse laser. Good for short to medium range encounters. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"353";"0";"1";"5";"1";"1";"";"12000";"True";"570";"7.0000000000000007E-2"
"454";"53";"Medium Beam Laser I";"A high-powered beam laser. Good for medium range encounters. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"354";"0";"1";"5";"1";"1";"";"15000";"True";"567";"7.0000000000000007E-2"
"455";"53";"Quad Light Beam Laser I";"Uses four light laser focusing systems. Low powered, but makes up for it with a fast firing rate. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"355";"0";"1";"10";"1";"1";"";"18528";"True";"568";"7.0000000000000007E-2"
"456";"53";"Focused Medium Pulse Laser I";"A high-energy, concentrated laser designed for short to medium range engagements. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"356";"0";"1";"10";"1";"1";"";"60000";"True";"572";"7.0000000000000007E-2"
"457";"53";"Focused Medium Beam Laser I";"A high-energy, concentrated laser designed for medium range engagements. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"357";"0";"1";"10";"1";"1";"";"90000";"True";"568";"7.0000000000000007E-2"
"458";"53";"Heavy Pulse Laser I";"A heavy laser designed for short to medium range engagements. Delivers powerful damage. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"358";"0";"1";"25";"1";"1";"";"120000";"True";"572";"7.0000000000000007E-2"
"459";"53";"Heavy Beam Laser I";"A high-energy heavy laser designed for medium range engagements. Delivers powerful damage. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"359";"0";"1";"25";"1";"1";"";"150000";"True";"568";"7.0000000000000007E-2"
"460";"53";"Dual Heavy Pulse Laser I";"This heavy pulse laser uses two separate laser focusing systems to reduce the cool down period between shots. A great weapon for medium to long range encounters. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"360";"0";"1";"20";"1";"1";"";"200000";"True";"573";"7.0000000000000007E-2"
"461";"53";"Dual Heavy Beam Laser I";"This heavy beam laser uses two separate laser focusing systems to reduce the cool down period between shots. A great weapon for medium to long range encounters. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"361";"0";"1";"50";"1";"1";"";"600000";"True";"569";"7.0000000000000007E-2"
"462";"53";"Mega Pulse Laser I";"A super-heavy pulse laser designed for medium range engagements. 

Requires frequency crystal ammo types: Gamma, Infrared, Microwave, Multifrequency, Radio, Standard, Ultraviolet, Xray.";"362";"0";"1";"50";"1";"1";"";"900000";"True";"573";"7.0000000000000007E-2"
